OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x
69638,881,12/13/2008,0,45,40.363466,-105.560308
148776,856,12/23/2008,0,70,40.363433,-105.560308
70636,881,1/13/2009,0,315,40.363766,-105.560308
150967,856,2/20/2009,0,225,40.363208,-105.560308
151111,856,2/23/2009,0,15,40.363541,-105.560308
151771,856,3/9/2009,0,275,40.363625,-105.560308
152905,856,4/2/2009,0,315,40.363908,-105.560308
146730,856,10/30/2008,0,250,40.363883,-105.5603
146304,843COW,11/2/2008,0,305,40.363675,-105.5603
146949,856,11/10/2008,0,235,40.363316,-105.5603
147090,856,11/13/2008,0,225,40.363366,-105.5603
68495,881,11/16/2008,0,25,40.363541,-105.5603
147278,856,11/17/2008,0,235,40.3635,-105.5603
147476,856,11/21/2008,0,350,40.363308,-105.5603
69509,881,12/8/2008,0,20,40.363183,-105.5603
69840,881,12/21/2008,0,85,40.363491,-105.5603
69856,881,12/21/2008,0,45,40.363283,-105.5603
70302,881,1/1/2009,0,330,40.363641,-105.5603
70562,881,1/9/2009,0,50,40.36355,-105.5603
149530,856,1/11/2009,0,270,40.363333,-105.5603
70677,881,1/17/2009,0,305,40.363683,-105.5603
70866,881,2/5/2009,0,350,40.363908,-105.5603
150720,856,2/14/2009,0,140,40.363575,-105.5603
151110,856,2/23/2009,0,0,40.363825,-105.5603
151160,856,2/24/2009,0,300,40.363633,-105.5603
71093,881,2/25/2009,0,205,40.363208,-105.5603
151347,856,2/28/2009,0,300,40.363558,-105.5603
151351,856,2/28/2009,0,155,40.363883,-105.5603
151717,856,3/8/2009,0,55,40.363275,-105.5603
67998,881,11/3/2008,0,290,40.363641,-105.560291
147887,856,11/30/2008,0,40,40.363458,-105.560291
69346,881,12/4/2008,0,330,40.364008,-105.560291
69582,881,12/9/2008,0,215,40.363233,-105.560291
148311,856,12/9/2008,0,210,40.3634,-105.560291
149080,856,12/30/2008,0,130,40.363691,-105.560291
70490,881,1/6/2009,0,70,40.363425,-105.560291
150252,856,2/1/2009,0,320,40.36395,-105.560291
151095,856,2/23/2009,0,50,40.363433,-105.560291
151433,856,3/2/2009,0,205,40.363316,-105.560291
71317,881,3/11/2009,0,155,40.363841,-105.560291
71373,881,3/16/2009,0,75,40.363466,-105.560291
71722,881,4/7/2009,0,10,40.36375,-105.560291
153122,856,4/7/2009,0,5,40.36335,-105.560291
71772,881,4/8/2009,0,75,40.36345,-105.560291
146763,856,11/3/2008,0,85,40.363558,-105.560283
68687,881,11/20/2008,0,320,40.363841,-105.560283
147517,856,11/22/2008,0,220,40.3633,-105.560283
147773,856,11/28/2008,0,115,40.3635,-105.560283
148059,856,12/3/2008,0,110,40.363533,-105.560283
69558,881,12/9/2008,0,345,40.363866,-105.560283
148470,856,12/15/2008,0,345,40.364025,-105.560283
148636,856,12/19/2008,0,130,40.363733,-105.560283
69952,881,12/23/2008,0,115,40.363416,-105.560283
70635,881,1/13/2009,0,320,40.363608,-105.560283
150659,856,2/12/2009,0,335,40.364041,-105.560283
150660,856,2/12/2009,0,150,40.363808,-105.560283
150889,856,2/18/2009,0,320,40.363658,-105.560283
151488,856,3/3/2009,0,150,40.363641,-105.560283
151759,856,3/9/2009,0,355,40.36355,-105.560283
152478,856,3/24/2009,0,285,40.363833,-105.560283
152575,856,3/26/2009,0,100,40.363416,-105.560283
71630,881,4/3/2009,0,20,40.3632,-105.560283
71695,881,4/6/2009,0,75,40.363466,-105.560283
68152,881,11/9/2008,0,230,40.363358,-105.560275
146889,856,11/9/2008,0,35,40.363425,-105.560275
147436,856,11/20/2008,0,310,40.363766,-105.560275
147754,856,11/27/2008,0,220,40.363158,-105.560275
69046,881,11/28/2008,0,250,40.363458,-105.560275
69071,881,11/28/2008,0,35,40.363416,-105.560275
69476,881,12/7/2008,0,255,40.363516,-105.560275
69697,881,12/15/2008,0,265,40.363475,-105.560275
148496,856,12/16/2008,0,120,40.363591,-105.560275
148575,856,12/18/2008,0,305,40.363733,-105.560275
69837,881,12/20/2008,0,310,40.363741,-105.560275
148829,856,12/24/2008,0,25,40.363533,-105.560275
149027,856,12/29/2008,0,195,40.363266,-105.560275
70300,881,1/1/2009,0,40,40.3635,-105.560275
70566,881,1/9/2009,0,105,40.363508,-105.560275
70568,881,1/9/2009,0,75,40.36375,-105.560275
149739,856,1/19/2009,0,210,40.363383,-105.560275
150920,856,2/19/2009,0,300,40.363658,-105.560275
151492,856,3/3/2009,0,85,40.363475,-105.560275
151733,856,3/8/2009,0,95,40.363466,-105.560275
151769,856,3/9/2009,0,170,40.363883,-105.560275
152877,856,4/1/2009,0,310,40.3635,-105.560275
71636,881,4/3/2009,0,165,40.363466,-105.560275
152958,856,4/3/2009,0,350,40.363466,-105.560275
71743,881,4/7/2009,0,345,40.36405,-105.560275
68123,881,11/9/2008,0,335,40.36355,-105.560266
68714,881,11/21/2008,0,80,40.36355,-105.560266
69094,881,11/29/2008,0,50,40.363525,-105.560266
69527,881,12/8/2008,0,350,40.363383,-105.560266
69528,881,12/8/2008,0,310,40.363466,-105.560266
148388,856,12/13/2008,0,255,40.363366,-105.560266
69817,881,12/19/2008,0,305,40.363533,-105.560266
70023,881,12/25/2008,0,60,40.363458,-105.560266
70173,881,12/29/2008,0,45,40.363266,-105.560266
149099,856,12/31/2008,0,25,40.3633,-105.560266
70349,881,1/2/2009,0,275,40.363533,-105.560266
70368,881,1/3/2009,0,340,40.363533,-105.560266
70398,881,1/3/2009,0,75,40.363616,-105.560266
149803,856,1/20/2009,0,65,40.363741,-105.560266
70717,881,1/22/2009,0,295,40.363516,-105.560266
152328,856,3/21/2009,0,305,40.363541,-105.560266
152610,856,3/27/2009,0,275,40.363416,-105.560266
153089,856,4/6/2009,0,100,40.363383,-105.560266
67996,881,11/3/2008,0,90,40.363591,-105.560258
147008,856,11/11/2008,0,230,40.363425,-105.560258
147327,856,11/18/2008,0,25,40.363391,-105.560258
147515,856,11/22/2008,0,205,40.363066,-105.560258
147735,856,11/27/2008,0,340,40.364025,-105.560258
69398,881,12/5/2008,0,165,40.364141,-105.560258
69666,881,12/14/2008,0,225,40.363416,-105.560258
148724,856,12/22/2008,0,20,40.363416,-105.560258
148778,856,12/23/2008,0,345,40.3636,-105.560258
70085,881,12/27/2008,0,275,40.363433,-105.560258
70487,881,1/6/2009,0,260,40.363008,-105.560258
149407,856,1/7/2009,0,320,40.363541,-105.560258
149426,856,1/8/2009,0,315,40.363666,-105.560258
149467,856,1/9/2009,0,25,40.363375,-105.560258
149751,856,1/19/2009,0,25,40.363066,-105.560258
70707,881,1/20/2009,0,345,40.363541,-105.560258
149901,856,1/23/2009,0,55,40.363375,-105.560258
150000,856,1/26/2009,0,160,40.363991,-105.560258
150478,856,2/7/2009,0,265,40.363558,-105.560258
70903,881,2/10/2009,0,95,40.363525,-105.560258
70931,881,2/12/2009,0,190,40.362966,-105.560258
151062,856,2/22/2009,0,100,40.3637,-105.560258
71318,881,3/11/2009,0,320,40.363766,-105.560258
152523,856,3/25/2009,0,350,40.364125,-105.560258
71536,881,3/30/2009,0,320,40.363741,-105.560258
146733,856,11/2/2008,0,215,40.363433,-105.56025
68124,881,11/9/2008,0,275,40.363491,-105.56025
68456,881,11/16/2008,0,295,40.363641,-105.56025
68911,881,11/25/2008,0,355,40.36355,-105.56025
148342,856,12/10/2008,0,220,40.363216,-105.56025
148639,856,12/19/2008,0,345,40.364008,-105.56025
69949,881,12/23/2008,0,115,40.3635,-105.56025
149049,856,12/30/2008,0,95,40.363608,-105.56025
70258,881,12/31/2008,0,320,40.363791,-105.56025
150045,856,1/27/2009,0,35,40.363225,-105.56025
150669,856,2/12/2009,1.2,0,40.36105,-105.56025
151304,856,2/27/2009,0,335,40.36375,-105.56025
151558,856,3/4/2009,0,350,40.364033,-105.56025
151633,856,3/6/2009,0,285,40.363591,-105.56025
151827,856,3/10/2009,0,230,40.363325,-105.56025
71374,881,3/16/2009,0,85,40.363466,-105.56025
152191,856,3/18/2009,0,210,40.363041,-105.56025
71481,881,3/28/2009,0,260,40.363475,-105.56025
152685,856,3/28/2009,0,330,40.363808,-105.56025
152851,856,4/1/2009,0,160,40.3631,-105.56025
71638,881,4/3/2009,0,175,40.363416,-105.56025
153096,856,4/6/2009,0,95,40.3634,-105.56025
68154,881,11/9/2008,0,345,40.363766,-105.560241
68503,881,11/17/2008,0,295,40.3635,-105.560241
147426,856,11/20/2008,0,335,40.363916,-105.560241
147753,856,11/27/2008,0,210,40.363141,-105.560241
69045,881,11/28/2008,0,225,40.363433,-105.560241
147861,856,11/29/2008,0,270,40.363616,-105.560241
147924,856,12/1/2008,0,160,40.363808,-105.560241
69735,881,12/16/2008,0,315,40.36365,-105.560241
148521,856,12/16/2008,0,325,40.36365,-105.560241
148557,856,12/17/2008,0,305,40.363583,-105.560241
148670,856,12/20/2008,2.3,65,40.363491,-105.560241
69925,881,12/23/2008,0,25,40.363491,-105.560241
149201,856,1/2/2009,0,275,40.363491,-105.560241
70416,881,1/4/2009,0,130,40.363491,-105.560241
70476,881,1/6/2009,0,205,40.363608,-105.560241
149513,856,1/11/2009,0,190,40.363541,-105.560241
149517,856,1/11/2009,0,40,40.3634,-105.560241
149630,856,1/15/2009,0,140,40.363691,-105.560241
70706,881,1/20/2009,0,115,40.363358,-105.560241
150200,856,1/31/2009,0,145,40.363558,-105.560241
150440,856,2/6/2009,0,80,40.363433,-105.560241
150541,856,2/9/2009,0,325,40.363766,-105.560241
71021,881,2/20/2009,0,95,40.363641,-105.560241
150991,856,2/20/2009,0,140,40.363441,-105.560241
151002,856,2/21/2009,0,225,40.363466,-105.560241
151232,856,2/26/2009,0,290,40.363558,-105.560241
71145,881,2/27/2009,0,25,40.363266,-105.560241
71173,881,3/1/2009,0,10,40.363425,-105.560241
151768,856,3/9/2009,0,175,40.3638,-105.560241
151989,856,3/14/2009,0,0,40.363416,-105.560241
152290,856,3/20/2009,0,165,40.363866,-105.560241
71721,881,4/7/2009,0,35,40.36355,-105.560241
68179,881,11/10/2008,0,350,40.364241,-105.560233
146924,856,11/10/2008,0,20,40.3631,-105.560233
68313,881,11/13/2008,0,110,40.36355,-105.560233
147271,856,11/17/2008,0,335,40.363675,-105.560233
68598,881,11/18/2008,0,100,40.363408,-105.560233
147398,856,11/20/2008,0,205,40.36325,-105.560233
147410,856,11/20/2008,0,305,40.363691,-105.560233
69333,881,12/4/2008,0,70,40.363616,-105.560233
148292,856,12/8/2008,0,130,40.363633,-105.560233
148407,856,12/13/2008,0,150,40.363608,-105.560233
148744,856,12/22/2008,0,325,40.363691,-105.560233
148777,856,12/23/2008,0,150,40.363475,-105.560233
148804,856,12/24/2008,0,160,40.363866,-105.560233
70122,881,12/28/2008,0,350,40.363533,-105.560233
70418,881,1/4/2009,0,335,40.363658,-105.560233
149372,856,1/6/2009,0,25,40.363191,-105.560233
149393,856,1/7/2009,0,20,40.363066,-105.560233
149423,856,1/7/2009,0,260,40.363408,-105.560233
149424,856,1/7/2009,0,65,40.363408,-105.560233
70547,881,1/9/2009,0,265,40.363433,-105.560233
149510,856,1/11/2009,0,5,40.364033,-105.560233
149553,856,1/12/2009,0,115,40.363541,-105.560233
149607,856,1/14/2009,0,140,40.364016,-105.560233
149881,856,1/22/2009,0,150,40.363441,-105.560233
150431,856,2/6/2009,0,135,40.363658,-105.560233
150442,856,2/6/2009,0,70,40.363291,-105.560233
150495,856,2/8/2009,0,215,40.363266,-105.560233
151162,856,2/24/2009,0,45,40.363458,-105.560233
151211,856,2/25/2009,0,200,40.363308,-105.560233
151259,856,2/26/2009,0,290,40.363825,-105.560233
71172,881,3/1/2009,0,15,40.363425,-105.560233
151519,856,3/4/2009,0,25,40.363408,-105.560233
151534,856,3/4/2009,0,65,40.363375,-105.560233
151800,856,3/10/2009,0,55,40.363416,-105.560233
151821,856,3/10/2009,0,175,40.363833,-105.560233
71319,881,3/11/2009,0,320,40.363766,-105.560233
71388,881,3/17/2009,0,130,40.363641,-105.560233
152240,856,3/19/2009,0,45,40.363266,-105.560233
152430,856,3/23/2009,0,80,40.363833,-105.560233
152535,856,3/25/2009,0,130,40.363458,-105.560233
152587,856,3/26/2009,0,165,40.364083,-105.560233
153082,856,4/6/2009,0,10,40.363491,-105.560233
68236,881,11/11/2008,0,45,40.36345,-105.560225
68868,881,11/24/2008,0,340,40.36355,-105.560225
69066,881,11/28/2008,0,235,40.3638,-105.560225
147991,856,12/2/2008,0,15,40.362966,-105.560225
69477,881,12/7/2008,0,275,40.363525,-105.560225
69663,881,12/14/2008,0,5,40.362983,-105.560225
148547,856,12/17/2008,0,155,40.363816,-105.560225
149050,856,12/30/2008,0,10,40.3636,-105.560225
70298,881,1/1/2009,0,45,40.363325,-105.560225
70323,881,1/2/2009,0,350,40.363316,-105.560225
70352,881,1/2/2009,0,65,40.363466,-105.560225
70419,881,1/4/2009,0,10,40.363391,-105.560225
70572,881,1/10/2009,0,220,40.363491,-105.560225
149627,856,1/15/2009,0,70,40.363425,-105.560225
149686,856,1/17/2009,0,70,40.36405,-105.560225
149687,856,1/17/2009,0,330,40.364,-105.560225
149893,856,1/23/2009,0,320,40.363366,-105.560225
150868,856,2/18/2009,0,50,40.363358,-105.560225
150899,856,2/18/2009,0,40,40.363241,-105.560225
150918,856,2/19/2009,0,255,40.363525,-105.560225
151001,856,2/21/2009,0,30,40.363416,-105.560225
151008,856,2/21/2009,0,335,40.363533,-105.560225
71049,881,2/22/2009,0,20,40.363483,-105.560225
71059,881,2/22/2009,0,230,40.363641,-105.560225
151060,856,2/22/2009,0,50,40.363325,-105.560225
151248,856,2/26/2009,0,355,40.363908,-105.560225
71175,881,3/1/2009,0,20,40.363433,-105.560225
152275,856,3/20/2009,0,255,40.363316,-105.560225
152444,856,3/23/2009,0,300,40.363458,-105.560225
152841,856,4/1/2009,0,225,40.363333,-105.560225
153098,856,4/6/2009,0,340,40.363708,-105.560225
153162,856,4/7/2009,0,165,40.363858,-105.560225
68003,881,11/3/2008,0,170,40.363891,-105.560216
68078,881,11/8/2008,0,180,40.365825,-105.560216
68120,881,11/9/2008,0,90,40.363583,-105.560216
68217,881,11/11/2008,0,110,40.363491,-105.560216
146989,856,11/11/2008,0,25,40.363375,-105.560216
68264,881,11/12/2008,0,295,40.3635,-105.560216
147030,856,11/12/2008,0,215,40.3637,-105.560216
147303,856,11/18/2008,0,265,40.363608,-105.560216
68600,881,11/19/2008,0,300,40.363508,-105.560216
147621,856,11/24/2008,0,95,40.363466,-105.560216
69012,881,11/27/2008,0,30,40.363441,-105.560216
69266,881,12/2/2008,0,295,40.363608,-105.560216
69411,881,12/6/2008,0,310,40.363558,-105.560216
148192,856,12/6/2008,0,350,40.363508,-105.560216
148518,856,12/16/2008,0,305,40.363658,-105.560216
70083,881,12/27/2008,0,230,40.363241,-105.560216
70321,881,1/2/2009,0,350,40.363725,-105.560216
149339,856,1/5/2009,0,25,40.363691,-105.560216
149341,856,1/5/2009,0,185,40.363366,-105.560216
70491,881,1/6/2009,0,150,40.363708,-105.560216
70521,881,1/8/2009,0,330,40.363633,-105.560216
70534,881,1/8/2009,0,105,40.363725,-105.560216
70560,881,1/9/2009,0,245,40.363375,-105.560216
70616,881,1/12/2009,0,295,40.363458,-105.560216
149759,856,1/19/2009,0,85,40.363416,-105.560216
149989,856,1/25/2009,0,105,40.363566,-105.560216
150166,856,1/30/2009,0,335,40.36375,-105.560216
150291,856,2/2/2009,0,65,40.363516,-105.560216
70844,881,2/3/2009,0,325,40.363583,-105.560216
150421,856,2/6/2009,0,40,40.363383,-105.560216
150423,856,2/6/2009,0,280,40.363533,-105.560216
70883,881,2/8/2009,0,295,40.363583,-105.560216
70886,881,2/8/2009,0,300,40.3636,-105.560216
150992,856,2/20/2009,0,165,40.363691,-105.560216
151115,856,2/23/2009,0,70,40.363483,-105.560216
151230,856,2/25/2009,0,25,40.363216,-105.560216
151299,856,2/27/2009,0,125,40.363541,-105.560216
151535,856,3/4/2009,0,105,40.3635,-105.560216
151639,856,3/6/2009,0,240,40.363416,-105.560216
151732,856,3/8/2009,0,85,40.36345,-105.560216
151749,856,3/9/2009,0,350,40.363941,-105.560216
151850,856,3/11/2009,0,295,40.363591,-105.560216
151934,856,3/12/2009,0,350,40.364083,-105.560216
151952,856,3/13/2009,0,195,40.36375,-105.560216
152045,856,3/15/2009,0,175,40.363475,-105.560216
152516,856,3/25/2009,0,5,40.363458,-105.560216
152756,856,3/30/2009,0,40,40.363291,-105.560216
153048,856,4/5/2009,0,140,40.363425,-105.560216
153124,856,4/7/2009,0,310,40.363533,-105.560216
153144,856,4/7/2009,0,115,40.3634,-105.560216
146754,856,11/3/2008,0,210,40.363225,-105.560208
146800,856,11/7/2008,0,170,40.363658,-105.560208
146830,856,11/8/2008,0,330,40.363691,-105.560208
68263,881,11/12/2008,0,280,40.363425,-105.560208
68617,881,11/19/2008,0,50,40.363483,-105.560208
147685,856,11/26/2008,0,215,40.363225,-105.560208
147994,856,12/2/2008,0,225,40.363208,-105.560208
69590,881,12/9/2008,2.3,190,40.3637,-105.560208
69602,881,12/10/2008,0,20,40.363291,-105.560208
148442,856,12/14/2008,0,350,40.364283,-105.560208
148477,856,12/15/2008,0,255,40.363458,-105.560208
148479,856,12/15/2008,0,105,40.363558,-105.560208
148563,856,12/17/2008,0,340,40.363983,-105.560208
148766,856,12/23/2008,0,295,40.363625,-105.560208
149240,856,1/3/2009,0,265,40.363625,-105.560208
149300,856,1/4/2009,0,315,40.363691,-105.560208
149438,856,1/8/2009,0,15,40.363458,-105.560208
149460,856,1/9/2009,0,315,40.363525,-105.560208
149521,856,1/11/2009,0,285,40.363533,-105.560208
149545,856,1/12/2009,0,270,40.36345,-105.560208
70726,881,1/23/2009,0,25,40.36355,-105.560208
149892,856,1/23/2009,0,205,40.363441,-105.560208
150346,856,2/4/2009,0,20,40.363366,-105.560208
150559,856,2/10/2009,0,335,40.3639,-105.560208
150680,856,2/13/2009,0,65,40.363558,-105.560208
71193,881,3/2/2009,0,35,40.36345,-105.560208
151439,856,3/2/2009,0,160,40.3637,-105.560208
152109,856,3/16/2009,0,110,40.36365,-105.560208
152156,856,3/17/2009,0,270,40.363658,-105.560208
152289,856,3/20/2009,0,255,40.363433,-105.560208
152660,856,3/28/2009,0,35,40.363641,-105.560208
152749,856,3/30/2009,0,315,40.36345,-105.560208
152843,856,4/1/2009,0,50,40.363525,-105.560208
71748,881,4/7/2009,0,305,40.363808,-105.560208
153168,856,4/7/2009,0,220,40.363283,-105.560208
147437,856,11/20/2008,0,320,40.36365,-105.5602
147480,856,11/21/2008,0,70,40.36355,-105.5602
68780,881,11/22/2008,0,320,40.363483,-105.5602
69243,881,12/2/2008,0,25,40.36345,-105.5602
69704,881,12/16/2008,0,105,40.363466,-105.5602
148589,856,12/18/2008,0,355,40.3638,-105.5602
69845,881,12/21/2008,0,140,40.363708,-105.5602
69919,881,12/23/2008,0,345,40.363558,-105.5602
69942,881,12/23/2008,0,35,40.363566,-105.5602
148773,856,12/23/2008,0,220,40.363275,-105.5602
149103,856,12/31/2008,0,50,40.363425,-105.5602
70676,881,1/17/2009,0,75,40.363566,-105.5602
149738,856,1/19/2009,0,330,40.363308,-105.5602
149753,856,1/19/2009,0,65,40.363541,-105.5602
150106,856,1/28/2009,0,25,40.363216,-105.5602
150251,856,2/1/2009,0,315,40.363608,-105.5602
150325,856,2/3/2009,0,310,40.363625,-105.5602
150768,856,2/15/2009,0,105,40.3635,-105.5602
151234,856,2/26/2009,0,315,40.36355,-105.5602
151367,856,2/28/2009,0,335,40.363483,-105.5602
71179,881,3/1/2009,0,330,40.364175,-105.5602
151498,856,3/3/2009,0,285,40.363441,-105.5602
151641,856,3/6/2009,0,95,40.363583,-105.5602
151664,856,3/7/2009,0,300,40.36355,-105.5602
151709,856,3/8/2009,0,245,40.363441,-105.5602
151721,856,3/8/2009,0,325,40.363566,-105.5602
151865,856,3/11/2009,0,335,40.363558,-105.5602
151956,856,3/13/2009,0,165,40.363225,-105.5602
152046,856,3/15/2009,0,345,40.363425,-105.5602
152228,856,3/19/2009,0,40,40.363441,-105.5602
152468,856,3/24/2009,0,55,40.363416,-105.5602
152573,856,3/26/2009,0,125,40.363425,-105.5602
71550,881,3/31/2009,0,50,40.363483,-105.5602
153112,856,4/6/2009,0,115,40.3637,-105.5602
67988,881,11/2/2008,0,25,40.363258,-105.560191
68090,881,11/8/2008,0,140,40.364708,-105.560191
68325,881,11/13/2008,0,95,40.3636,-105.560191
68365,881,11/14/2008,0,205,40.363283,-105.560191
68408,881,11/15/2008,0,300,40.363558,-105.560191
68454,881,11/15/2008,0,95,40.363516,-105.560191
68542,881,11/17/2008,0,75,40.363458,-105.560191
147486,856,11/21/2008,0,70,40.363508,-105.560191
147699,856,11/26/2008,0,65,40.363475,-105.560191
69021,881,11/27/2008,0,20,40.363608,-105.560191
69101,881,11/29/2008,0,295,40.363541,-105.560191
147922,856,12/1/2008,0,40,40.3635,-105.560191
69227,881,12/2/2008,0,335,40.363775,-105.560191
69395,881,12/5/2008,0,135,40.3637,-105.560191
69439,881,12/6/2008,0,35,40.363375,-105.560191
69542,881,12/8/2008,0,10,40.363783,-105.560191
148321,856,12/9/2008,0,50,40.363466,-105.560191
148698,856,12/21/2008,0,120,40.363616,-105.560191
70069,881,12/27/2008,0,0,40.363525,-105.560191
148928,856,12/27/2008,0,320,40.363508,-105.560191
70421,881,1/4/2009,0,90,40.363391,-105.560191
149412,856,1/7/2009,0,145,40.363891,-105.560191
70525,881,1/8/2009,0,325,40.36395,-105.560191
149522,856,1/11/2009,0,60,40.363533,-105.560191
70736,881,1/24/2009,0,250,40.3636,-105.560191
70748,881,1/25/2009,0,325,40.363625,-105.560191
149982,856,1/25/2009,0,340,40.363716,-105.560191
70756,881,1/26/2009,0,85,40.3635,-105.560191
150472,856,2/7/2009,0,95,40.363583,-105.560191
150586,856,2/10/2009,0,315,40.363583,-105.560191
71048,881,2/22/2009,0,80,40.363508,-105.560191
151142,856,2/24/2009,0,295,40.363458,-105.560191
151436,856,3/2/2009,0,245,40.3635,-105.560191
