OBJECTID,CollarID,Date_MMDDY,Speed_mph,Heading,y,x,within_park,elevation,land_cover
151614,856,3/6/2009,0.0,325,40.3635,-105.55995,True,2370.2046,52.0
151640,856,3/6/2009,0.0,55,40.36345,-105.55995,True,2370.2046,52.0
71265,881,3/7/2009,0.0,275,40.363525,-105.55995,True,2370.6003,52.0
71284,881,3/8/2009,0.0,20,40.363608,-105.55995,True,2370.6003,52.0
151752,856,3/9/2009,0.0,345,40.363541,-105.55995,True,2370.6003,52.0
151754,856,3/9/2009,0.0,110,40.363516,-105.55995,True,2370.2046,52.0
151844,856,3/11/2009,0.0,155,40.363441,-105.55995,True,2370.2046,52.0
151863,856,3/11/2009,0.0,10,40.363266,-105.55995,True,2369.2903,52.0
151868,856,3/11/2009,0.0,285,40.363508,-105.55995,True,2370.2046,52.0
71334,881,3/12/2009,0.0,340,40.363283,-105.55995,True,2369.2903,52.0
151900,856,3/12/2009,0.0,310,40.363541,-105.55995,True,2370.6003,52.0
151903,856,3/12/2009,0.0,60,40.363566,-105.55995,True,2370.6003,52.0
71343,881,3/13/2009,0.0,310,40.363416,-105.55995,True,2369.815,52.0
151947,856,3/13/2009,0.0,145,40.363575,-105.55995,True,2370.6003,52.0
152011,856,3/14/2009,0.0,160,40.36335,-105.55995,True,2369.815,52.0
152026,856,3/14/2009,0.0,345,40.3633,-105.55995,True,2369.2903,52.0
152031,856,3/14/2009,0.0,200,40.363783,-105.55995,True,2372.225,52.0
152097,856,3/16/2009,0.0,110,40.363483,-105.55995,True,2370.2046,52.0
152136,856,3/17/2009,0.0,200,40.363566,-105.55995,True,2370.6003,52.0
152151,856,3/17/2009,0.0,275,40.36355,-105.55995,True,2370.6003,52.0
152202,856,3/18/2009,0.0,345,40.363458,-105.55995,True,2370.2046,52.0
152226,856,3/19/2009,0.0,145,40.363575,-105.55995,True,2370.6003,52.0
152231,856,3/19/2009,0.0,335,40.363575,-105.55995,True,2370.6003,52.0
152257,856,3/19/2009,0.0,0,40.363458,-105.55995,True,2370.2046,52.0
152258,856,3/19/2009,0.0,350,40.36355,-105.55995,True,2370.6003,52.0
152274,856,3/20/2009,0.0,220,40.363666,-105.55995,True,2371.6807,52.0
152346,856,3/21/2009,0.0,90,40.363533,-105.55995,True,2370.6003,52.0
152355,856,3/21/2009,0.0,0,40.363458,-105.55995,True,2370.2046,52.0
152539,856,3/25/2009,0.0,355,40.363483,-105.55995,True,2370.2046,52.0
152576,856,3/26/2009,0.0,0,40.363666,-105.55995,True,2371.6807,52.0
152621,856,3/27/2009,0.0,95,40.363483,-105.55995,True,2370.2046,52.0
152643,856,3/27/2009,0.0,345,40.363516,-105.55995,True,2370.2046,52.0
71494,881,3/28/2009,0.0,350,40.363541,-105.55995,True,2370.6003,52.0
152647,856,3/28/2009,0.0,325,40.363433,-105.55995,True,2370.2046,52.0
152678,856,3/28/2009,0.0,40,40.363533,-105.55995,True,2370.6003,52.0
152734,856,3/29/2009,0.0,250,40.363516,-105.55995,True,2370.2046,52.0
71566,881,3/31/2009,0.0,180,40.3634,-105.55995,True,2369.815,52.0
152880,856,4/1/2009,0.0,65,40.363425,-105.55995,True,2369.815,52.0
152890,856,4/2/2009,0.0,195,40.3634,-105.55995,True,2369.815,52.0
152893,856,4/2/2009,0.0,175,40.363733,-105.55995,True,2372.225,52.0
152923,856,4/2/2009,0.0,170,40.363341,-105.55995,True,2369.815,52.0
152974,856,4/3/2009,0.0,195,40.363533,-105.55995,True,2370.6003,52.0
152975,856,4/3/2009,0.0,190,40.36345,-105.55995,True,2370.2046,52.0
71665,881,4/5/2009,0.0,80,40.3635,-105.55995,True,2370.2046,52.0
71671,881,4/5/2009,0.0,300,40.363483,-105.55995,True,2370.2046,52.0
71690,881,4/5/2009,0.0,235,40.3636,-105.55995,True,2370.6003,52.0
153068,856,4/5/2009,0.0,0,40.363566,-105.55995,True,2370.6003,52.0
71725,881,4/7/2009,0.0,200,40.363683,-105.55995,True,2371.6807,52.0
71777,881,4/8/2009,0.0,160,40.363358,-105.55995,True,2369.815,52.0
153199,856,4/8/2009,0.0,310,40.363466,-105.55995,True,2370.2046,52.0
146765,856,11/3/2008,0.0,175,40.363525,-105.559941,True,2370.6003,52.0
68054,881,11/7/2008,0.0,210,40.363775,-105.559941,True,2372.225,52.0
68056,881,11/7/2008,0.0,335,40.363708,-105.559941,True,2372.225,52.0
68061,881,11/7/2008,0.0,40,40.363508,-105.559941,True,2370.2046,52.0
146801,856,11/7/2008,0.0,145,40.363825,-105.559941,True,2372.5212,52.0
68108,881,11/8/2008,0.0,355,40.363141,-105.559941,True,2368.171,52.0
68113,881,11/8/2008,0.0,290,40.36355,-105.559941,True,2370.6003,52.0
68137,881,11/9/2008,0.0,190,40.363466,-105.559941,True,2370.2046,52.0
68143,881,11/9/2008,0.0,295,40.36355,-105.559941,True,2370.6003,52.0
68156,881,11/9/2008,0.0,190,40.363491,-105.559941,True,2370.2046,52.0
68161,881,11/9/2008,0.0,185,40.363533,-105.559941,True,2370.6003,52.0
146871,856,11/9/2008,0.0,355,40.363533,-105.559941,True,2370.6003,52.0
68199,881,11/10/2008,0.0,210,40.363566,-105.559941,True,2370.6003,52.0
146923,856,11/10/2008,0.0,15,40.363708,-105.559941,True,2372.225,52.0
146947,856,11/10/2008,0.0,200,40.363475,-105.559941,True,2370.2046,52.0
68232,881,11/11/2008,0.0,125,40.363383,-105.559941,True,2369.815,52.0
68246,881,11/11/2008,0.0,185,40.3633,-105.559941,True,2369.2903,52.0
146981,856,11/11/2008,0.0,10,40.3633,-105.559941,True,2369.2903,52.0
68289,881,11/12/2008,0.0,100,40.363641,-105.559941,True,2371.6807,52.0
147029,856,11/12/2008,0.0,175,40.363591,-105.559941,True,2370.6003,52.0
147037,856,11/12/2008,0.0,110,40.363533,-105.559941,True,2370.6003,52.0
147066,856,11/13/2008,0.0,180,40.363433,-105.559941,True,2370.2046,52.0
147081,856,11/13/2008,0.0,10,40.363408,-105.559941,True,2369.815,52.0
68371,881,11/14/2008,0.0,340,40.363675,-105.559941,True,2371.6807,52.0
68383,881,11/14/2008,0.0,335,40.363458,-105.559941,True,2370.2046,52.0
68395,881,11/14/2008,0.0,170,40.363483,-105.559941,True,2370.2046,52.0
147106,856,11/14/2008,0.0,40,40.363425,-105.559941,True,2369.815,52.0
147145,856,11/14/2008,0.0,355,40.363616,-105.559941,True,2371.6807,52.0
147147,856,11/14/2008,0.0,190,40.363641,-105.559941,True,2371.6807,52.0
68474,881,11/16/2008,0.0,35,40.363633,-105.559941,True,2371.6807,52.0
68477,881,11/16/2008,0.0,210,40.3635,-105.559941,True,2370.2046,52.0
147243,856,11/16/2008,0.0,130,40.363516,-105.559941,True,2370.2046,52.0
68531,881,11/17/2008,0.0,265,40.363516,-105.559941,True,2370.2046,52.0
68534,881,11/17/2008,0.0,0,40.36355,-105.559941,True,2370.6003,52.0
68548,881,11/17/2008,0.0,5,40.363483,-105.559941,True,2370.2046,52.0
147252,856,11/17/2008,0.0,105,40.363633,-105.559941,True,2371.6807,52.0
147255,856,11/17/2008,0.0,145,40.3635,-105.559941,True,2370.2046,52.0
147267,856,11/17/2008,0.0,190,40.363608,-105.559941,True,2370.6003,52.0
147280,856,11/17/2008,0.0,220,40.363525,-105.559941,True,2370.6003,52.0
68561,881,11/18/2008,0.0,95,40.363533,-105.559941,True,2370.6003,52.0
147300,856,11/18/2008,0.0,80,40.363483,-105.559941,True,2370.2046,52.0
147308,856,11/18/2008,0.0,210,40.363466,-105.559941,True,2370.2046,52.0
147370,856,11/19/2008,0.0,265,40.363508,-105.559941,True,2370.2046,52.0
68672,881,11/20/2008,0.0,325,40.363525,-105.559941,True,2370.6003,52.0
68689,881,11/20/2008,0.0,140,40.36355,-105.559941,True,2370.6003,52.0
147413,856,11/20/2008,0.0,175,40.363533,-105.559941,True,2370.6003,52.0
68701,881,11/21/2008,0.0,70,40.363541,-105.559941,True,2370.6003,52.0
68709,881,11/21/2008,0.0,330,40.363591,-105.559941,True,2370.6003,52.0
68738,881,11/21/2008,0.0,255,40.363491,-105.559941,True,2370.2046,52.0
147474,856,11/21/2008,0.0,165,40.3634,-105.559941,True,2369.815,52.0
68810,881,11/23/2008,0.0,335,40.363466,-105.559941,True,2370.2046,52.0
68842,881,11/24/2008,0.0,210,40.363591,-105.559941,True,2370.6003,52.0
68865,881,11/24/2008,0.0,175,40.363566,-105.559941,True,2370.6003,52.0
68925,881,11/25/2008,0.0,115,40.363425,-105.559941,True,2369.815,52.0
147644,856,11/25/2008,0.0,70,40.363583,-105.559941,True,2370.6003,52.0
68978,881,11/26/2008,0.0,280,40.36345,-105.559941,True,2370.2046,52.0
147692,856,11/26/2008,0.0,145,40.363516,-105.559941,True,2370.2046,52.0
68996,881,11/27/2008,0.0,185,40.363675,-105.559941,True,2371.6807,52.0
69056,881,11/28/2008,0.0,250,40.363591,-105.559941,True,2370.6003,52.0
147785,856,11/28/2008,0.0,205,40.363658,-105.559941,True,2371.6807,52.0
69103,881,11/29/2008,0.0,185,40.363541,-105.559941,True,2370.6003,52.0
147825,856,11/29/2008,0.0,355,40.363533,-105.559941,True,2370.6003,52.0
69126,881,11/30/2008,0.0,0,40.363525,-105.559941,True,2370.6003,52.0
69147,881,11/30/2008,0.0,5,40.363566,-105.559941,True,2370.6003,52.0
69163,881,11/30/2008,0.0,190,40.363508,-105.559941,True,2370.2046,52.0
69165,881,11/30/2008,0.0,105,40.363491,-105.559941,True,2370.2046,52.0
147874,856,11/30/2008,0.0,185,40.363541,-105.559941,True,2370.6003,52.0
147895,856,11/30/2008,0.0,125,40.3635,-105.559941,True,2370.2046,52.0
69176,881,12/1/2008,0.0,175,40.363716,-105.559941,True,2372.225,52.0
148012,856,12/2/2008,0.0,295,40.363541,-105.559941,True,2370.6003,52.0
69273,881,12/3/2008,0.0,115,40.363458,-105.559941,True,2370.2046,52.0
69328,881,12/4/2008,0.0,25,40.363433,-105.559941,True,2370.2046,52.0
69339,881,12/4/2008,0.0,290,40.363583,-105.559941,True,2370.6003,52.0
69357,881,12/4/2008,0.0,140,40.363475,-105.559941,True,2370.2046,52.0
148076,856,12/4/2008,0.0,150,40.363583,-105.559941,True,2370.6003,52.0
69459,881,12/7/2008,0.0,5,40.3635,-105.559941,True,2370.2046,52.0
69492,881,12/7/2008,0.0,175,40.363658,-105.559941,True,2371.6807,52.0
148210,856,12/7/2008,0.0,145,40.363291,-105.559941,True,2369.2903,52.0
69533,881,12/8/2008,0.0,15,40.363608,-105.559941,True,2370.6003,52.0
69536,881,12/8/2008,0.0,270,40.363575,-105.559941,True,2370.6003,52.0
69537,881,12/8/2008,0.0,20,40.363491,-105.559941,True,2370.2046,52.0
69544,881,12/8/2008,0.0,310,40.363641,-105.559941,True,2371.6807,52.0
148280,856,12/8/2008,0.0,175,40.363516,-105.559941,True,2370.2046,52.0
69560,881,12/9/2008,0.0,285,40.363441,-105.559941,True,2370.2046,52.0
69564,881,12/9/2008,0.0,30,40.3636,-105.559941,True,2370.6003,52.0
69579,881,12/9/2008,0.0,230,40.363525,-105.559941,True,2370.6003,52.0
148300,856,12/9/2008,0.0,355,40.363483,-105.559941,True,2370.2046,52.0
148313,856,12/9/2008,0.0,10,40.363475,-105.559941,True,2370.2046,52.0
69611,881,12/11/2008,0.0,230,40.363525,-105.559941,True,2370.6003,52.0
69616,881,12/11/2008,0.0,330,40.363408,-105.559941,True,2369.815,52.0
148367,856,12/12/2008,0.0,205,40.363516,-105.559941,True,2370.2046,52.0
69627,881,12/13/2008,0.0,250,40.363525,-105.559941,True,2370.6003,52.0
69667,881,12/14/2008,0.0,70,40.363508,-105.559941,True,2370.2046,52.0
148426,856,12/14/2008,0.0,15,40.363516,-105.559941,True,2370.2046,52.0
148465,856,12/15/2008,0.0,125,40.363533,-105.559941,True,2370.6003,52.0
148488,856,12/15/2008,0.0,80,40.36345,-105.559941,True,2370.2046,52.0
148490,856,12/15/2008,0.0,340,40.363358,-105.559941,True,2369.815,52.0
69745,881,12/17/2008,0.0,350,40.363525,-105.559941,True,2370.6003,52.0
69751,881,12/17/2008,0.0,5,40.363625,-105.559941,True,2371.6807,52.0
69752,881,12/17/2008,0.0,30,40.363541,-105.559941,True,2370.6003,52.0
69756,881,12/17/2008,0.0,15,40.363,-105.559941,True,2367.5085,52.0
148564,856,12/17/2008,0.0,140,40.363575,-105.559941,True,2370.6003,52.0
148568,856,12/18/2008,0.0,345,40.363533,-105.559941,True,2370.6003,52.0
148578,856,12/18/2008,0.0,280,40.363508,-105.559941,True,2370.2046,52.0
148600,856,12/18/2008,0.0,90,40.363416,-105.559941,True,2369.815,52.0
148631,856,12/19/2008,0.0,130,40.363708,-105.559941,True,2372.225,52.0
69829,881,12/20/2008,0.0,330,40.363533,-105.559941,True,2370.6003,52.0
69836,881,12/20/2008,0.0,335,40.363241,-105.559941,True,2369.2903,52.0
69839,881,12/20/2008,0.0,85,40.363433,-105.559941,True,2370.2046,52.0
69867,881,12/21/2008,0.0,85,40.363458,-105.559941,True,2370.2046,52.0
148702,856,12/21/2008,0.0,5,40.363433,-105.559941,True,2370.2046,52.0
148716,856,12/22/2008,0.0,105,40.363441,-105.559941,True,2370.2046,52.0
70042,881,12/26/2008,0.0,0,40.363966,-105.559941,True,2372.6755,52.0
70047,881,12/26/2008,0.0,205,40.363433,-105.559941,True,2370.2046,52.0
70050,881,12/26/2008,0.0,70,40.363408,-105.559941,True,2369.815,52.0
148880,856,12/26/2008,0.0,200,40.363775,-105.559941,True,2372.225,52.0
148887,856,12/26/2008,0.0,100,40.363516,-105.559941,True,2370.2046,52.0
148958,856,12/28/2008,0.0,30,40.363416,-105.559941,True,2369.815,52.0
70249,881,12/31/2008,0.0,130,40.363558,-105.559941,True,2370.6003,52.0
70314,881,1/2/2009,0.0,15,40.363691,-105.559941,True,2371.6807,52.0
70319,881,1/2/2009,0.0,50,40.3635,-105.559941,True,2370.2046,52.0
70330,881,1/2/2009,0.0,220,40.36345,-105.559941,True,2370.2046,52.0
149185,856,1/2/2009,0.0,185,40.363583,-105.559941,True,2370.6003,52.0
70518,881,1/8/2009,0.0,330,40.363425,-105.559941,True,2369.815,52.0
70533,881,1/8/2009,0.0,320,40.363358,-105.559941,True,2369.815,52.0
149433,856,1/8/2009,0.0,135,40.363533,-105.559941,True,2370.6003,52.0
149447,856,1/8/2009,0.0,165,40.3635,-105.559941,True,2370.2046,52.0
149451,856,1/8/2009,0.0,245,40.363433,-105.559941,True,2370.2046,52.0
149488,856,1/9/2009,0.0,355,40.363616,-105.559941,True,2371.6807,52.0
149526,856,1/11/2009,0.0,0,40.363391,-105.559941,True,2369.815,52.0
70617,881,1/12/2009,0.0,285,40.363308,-105.559941,True,2369.2903,52.0
149570,856,1/13/2009,0.0,275,40.363516,-105.559941,True,2370.2046,52.0
149573,856,1/13/2009,0.0,115,40.363383,-105.559941,True,2369.815,52.0
149581,856,1/13/2009,0.0,325,40.363516,-105.559941,True,2370.2046,52.0
149583,856,1/14/2009,0.0,55,40.363458,-105.559941,True,2370.2046,52.0
149587,856,1/14/2009,0.0,45,40.363516,-105.559941,True,2370.2046,52.0
70666,881,1/15/2009,0.0,160,40.363308,-105.559941,True,2369.2903,52.0
149619,856,1/15/2009,0.0,130,40.363566,-105.559941,True,2370.6003,52.0
149660,856,1/16/2009,0.0,60,40.36355,-105.559941,True,2370.6003,52.0
149783,856,1/20/2009,0.0,300,40.363533,-105.559941,True,2370.6003,52.0
149809,856,1/20/2009,0.0,40,40.363483,-105.559941,True,2370.2046,52.0
149897,856,1/23/2009,0.0,255,40.363383,-105.559941,True,2369.815,52.0
70747,881,1/25/2009,0.0,90,40.363466,-105.559941,True,2370.2046,52.0
70753,881,1/26/2009,0.0,105,40.363525,-105.559941,True,2370.6003,52.0
150001,856,1/26/2009,0.0,115,40.3635,-105.559941,True,2370.2046,52.0
150075,856,1/28/2009,0.0,175,40.363525,-105.559941,True,2370.6003,52.0
150077,856,1/28/2009,0.0,350,40.3635,-105.559941,True,2370.2046,52.0
150123,856,1/29/2009,0.0,210,40.363541,-105.559941,True,2370.6003,52.0
150134,856,1/29/2009,0.0,345,40.363433,-105.559941,True,2370.2046,52.0
150159,856,1/30/2009,0.0,15,40.363566,-105.559941,True,2370.6003,52.0
150194,856,1/31/2009,0.0,220,40.3635,-105.559941,True,2370.2046,52.0
150201,856,1/31/2009,0.0,350,40.362416,-105.559941,True,2361.727,52.0
150203,856,1/31/2009,0.0,65,40.36355,-105.559941,True,2370.6003,52.0
150216,856,1/31/2009,0.0,210,40.363533,-105.559941,True,2370.6003,52.0
150261,856,2/1/2009,0.0,250,40.363525,-105.559941,True,2370.6003,52.0
70839,881,2/2/2009,0.0,300,40.363525,-105.559941,True,2370.6003,52.0
150297,856,2/2/2009,0.0,245,40.363641,-105.559941,True,2371.6807,52.0
150355,856,2/4/2009,0.0,345,40.363525,-105.559941,True,2370.6003,52.0
150384,856,2/5/2009,0.0,195,40.363508,-105.559941,True,2370.2046,52.0
150474,856,2/7/2009,0.0,95,40.363466,-105.559941,True,2370.2046,52.0
150505,856,2/8/2009,0.0,105,40.363558,-105.559941,True,2370.6003,52.0
150516,856,2/8/2009,0.0,30,40.363566,-105.559941,True,2370.6003,52.0
150527,856,2/9/2009,0.0,235,40.363516,-105.559941,True,2370.2046,52.0
150591,856,2/10/2009,0.0,150,40.363425,-105.559941,True,2369.815,52.0
150642,856,2/12/2009,0.0,330,40.363491,-105.559941,True,2370.2046,52.0
150703,856,2/13/2009,0.0,25,40.363558,-105.559941,True,2370.6003,52.0
150710,856,2/14/2009,0.0,220,40.363508,-105.559941,True,2370.2046,52.0
150732,856,2/14/2009,0.0,0,40.363416,-105.559941,True,2369.815,52.0
150738,856,2/14/2009,0.0,180,40.363408,-105.559941,True,2369.815,52.0
150742,856,2/14/2009,0.0,185,40.3634,-105.559941,True,2369.815,52.0
150862,856,2/18/2009,0.0,5,40.363558,-105.559941,True,2370.6003,52.0
150878,856,2/18/2009,0.0,230,40.363516,-105.559941,True,2370.2046,52.0
150912,856,2/19/2009,0.0,315,40.363483,-105.559941,True,2370.2046,52.0
71038,881,2/22/2009,0.0,0,40.363833,-105.559941,True,2372.5212,52.0
71045,881,2/22/2009,0.0,235,40.363575,-105.559941,True,2370.6003,52.0
151076,856,2/22/2009,0.0,200,40.363683,-105.559941,True,2371.6807,52.0
151135,856,2/23/2009,0.0,205,40.363641,-105.559941,True,2371.6807,52.0
71133,881,2/26/2009,0.0,210,40.363616,-105.559941,True,2371.6807,52.0
151251,856,2/26/2009,0.0,335,40.363391,-105.559941,True,2369.815,52.0
151292,856,2/27/2009,0.0,355,40.363516,-105.559941,True,2370.2046,52.0
71158,881,2/28/2009,0.0,35,40.363458,-105.559941,True,2370.2046,52.0
71167,881,2/28/2009,0.0,95,40.363541,-105.559941,True,2370.6003,52.0
151353,856,2/28/2009,0.0,100,40.36345,-105.559941,True,2370.2046,52.0
151357,856,2/28/2009,0.0,150,40.363241,-105.559941,True,2369.2903,52.0
151380,856,3/1/2009,0.0,230,40.363416,-105.559941,True,2369.815,52.0
71206,881,3/2/2009,0.0,5,40.363616,-105.559941,True,2371.6807,52.0
151430,856,3/2/2009,0.0,245,40.363525,-105.559941,True,2370.6003,52.0
151438,856,3/2/2009,0.0,30,40.363508,-105.559941,True,2370.2046,52.0
71232,881,3/3/2009,0.0,140,40.363466,-105.559941,True,2370.2046,52.0
71252,881,3/5/2009,0.0,80,40.363558,-105.559941,True,2370.6003,52.0
71255,881,3/5/2009,0.0,85,40.3635,-105.559941,True,2370.2046,52.0
71261,881,3/6/2009,0.0,40,40.363433,-105.559941,True,2370.2046,52.0
151609,856,3/6/2009,0.0,350,40.363358,-105.559941,True,2369.815,52.0
151739,856,3/8/2009,0.0,35,40.363516,-105.559941,True,2370.2046,52.0
151758,856,3/9/2009,0.0,45,40.36375,-105.559941,True,2372.225,52.0
151784,856,3/9/2009,0.0,290,40.363516,-105.559941,True,2370.2046,52.0
151785,856,3/9/2009,0.0,350,40.363608,-105.559941,True,2370.6003,52.0
71310,881,3/10/2009,0.0,25,40.363541,-105.559941,True,2370.6003,52.0
151798,856,3/10/2009,0.0,330,40.363466,-105.559941,True,2370.2046,52.0
151803,856,3/10/2009,0.0,270,40.363475,-105.559941,True,2370.2046,52.0
151813,856,3/10/2009,0.0,220,40.363375,-105.559941,True,2369.815,52.0
151814,856,3/10/2009,0.0,145,40.363583,-105.559941,True,2370.6003,52.0
151826,856,3/10/2009,0.0,105,40.363491,-105.559941,True,2370.2046,52.0
151828,856,3/10/2009,0.0,0,40.363441,-105.559941,True,2370.2046,52.0
151867,856,3/11/2009,0.0,290,40.363525,-105.559941,True,2370.6003,52.0
71324,881,3/12/2009,0.0,320,40.363491,-105.559941,True,2370.2046,52.0
152012,856,3/14/2009,0.0,115,40.363408,-105.559941,True,2369.815,52.0
152108,856,3/16/2009,0.0,10,40.363466,-105.559941,True,2370.2046,52.0
152111,856,3/16/2009,0.0,65,40.363633,-105.559941,True,2371.6807,52.0
152223,856,3/18/2009,0.0,335,40.363441,-105.559941,True,2370.2046,52.0
152247,856,3/19/2009,0.0,130,40.363466,-105.559941,True,2370.2046,52.0
152260,856,3/19/2009,0.0,255,40.363491,-105.559941,True,2370.2046,52.0
152351,856,3/21/2009,0.0,300,40.363516,-105.559941,True,2370.2046,52.0
152358,856,3/21/2009,0.0,340,40.36345,-105.559941,True,2370.2046,52.0
152366,856,3/22/2009,0.0,240,40.363525,-105.559941,True,2370.6003,52.0
152398,856,3/22/2009,0.0,245,40.363516,-105.559941,True,2370.2046,52.0
152459,856,3/23/2009,0.0,95,40.363516,-105.559941,True,2370.2046,52.0
152567,856,3/26/2009,0.0,340,40.3635,-105.559941,True,2370.2046,52.0
152627,856,3/27/2009,0.0,245,40.363458,-105.559941,True,2370.2046,52.0
152641,856,3/27/2009,0.0,335,40.36355,-105.559941,True,2370.6003,52.0
152644,856,3/27/2009,0.0,325,40.363533,-105.559941,True,2370.6003,52.0
71496,881,3/28/2009,0.0,245,40.3635,-105.559941,True,2370.2046,52.0
152680,856,3/28/2009,0.0,345,40.36355,-105.559941,True,2370.6003,52.0
152683,856,3/28/2009,0.0,90,40.36355,-105.559941,True,2370.6003,52.0
71540,881,3/30/2009,0.0,185,40.363125,-105.559941,True,2368.171,52.0
152744,856,3/30/2009,0.0,250,40.363508,-105.559941,True,2370.2046,52.0
152784,856,3/30/2009,0.0,330,40.363641,-105.559941,True,2371.6807,52.0
152824,856,3/31/2009,0.0,55,40.363533,-105.559941,True,2370.6003,52.0
152884,856,4/2/2009,0.0,315,40.3636,-105.559941,True,2370.6003,52.0
152892,856,4/2/2009,0.0,45,40.363525,-105.559941,True,2370.6003,52.0
152907,856,4/2/2009,0.0,70,40.363491,-105.559941,True,2370.2046,52.0
152917,856,4/2/2009,0.0,15,40.363525,-105.559941,True,2370.6003,52.0
152920,856,4/2/2009,0.0,235,40.363591,-105.559941,True,2370.6003,52.0
152925,856,4/2/2009,0.0,10,40.363783,-105.559941,True,2372.225,52.0
152940,856,4/3/2009,0.0,335,40.363541,-105.559941,True,2370.6003,52.0
152942,856,4/3/2009,0.0,200,40.363308,-105.559941,True,2369.2903,52.0
152952,856,4/3/2009,0.0,165,40.363508,-105.559941,True,2370.2046,52.0
152969,856,4/3/2009,0.0,195,40.363533,-105.559941,True,2370.6003,52.0
152982,856,4/4/2009,0.0,325,40.363483,-105.559941,True,2370.2046,52.0
153050,856,4/5/2009,0.0,190,40.363516,-105.559941,True,2370.2046,52.0
153119,856,4/6/2009,0.0,355,40.363383,-105.559941,True,2369.815,52.0
153128,856,4/7/2009,0.0,40,40.363591,-105.559941,True,2370.6003,52.0
146737,856,11/2/2008,0.0,300,40.363566,-105.559933,True,2370.6003,52.0
68001,881,11/3/2008,0.0,95,40.3634,-105.559933,True,2369.815,52.0
68038,881,11/7/2008,0.0,120,40.363725,-105.559933,True,2372.225,52.0
68045,881,11/7/2008,0.0,355,40.363741,-105.559933,True,2372.225,52.0
68050,881,11/7/2008,0.0,200,40.363708,-105.559933,True,2372.225,52.0
68091,881,11/8/2008,0.0,140,40.3635,-105.559933,True,2370.2046,52.0
68132,881,11/9/2008,0.0,70,40.363591,-105.559933,True,2370.6003,52.0
146878,856,11/9/2008,0.0,125,40.363633,-105.559933,True,2371.6807,52.0
146898,856,11/9/2008,0.0,40,40.36355,-105.559933,True,2370.6003,52.0
146914,856,11/9/2008,0.0,115,40.363533,-105.559933,True,2370.6003,52.0
146929,856,11/10/2008,0.0,40,40.363658,-105.559933,True,2371.6807,52.0
146931,856,11/10/2008,0.0,185,40.363591,-105.559933,True,2370.6003,52.0
146940,856,11/10/2008,0.0,215,40.363475,-105.559933,True,2370.2046,52.0
68230,881,11/11/2008,0.0,195,40.363625,-105.559933,True,2371.6807,52.0
68261,881,11/11/2008,0.0,225,40.363541,-105.559933,True,2370.6003,52.0
147036,856,11/12/2008,0.0,280,40.3636,-105.559933,True,2370.6003,52.0
147053,856,11/12/2008,0.0,180,40.363491,-105.559933,True,2370.2046,52.0
68393,881,11/14/2008,0.0,145,40.363558,-105.559933,True,2370.6003,52.0
147128,856,11/14/2008,0.0,350,40.363508,-105.559933,True,2370.2046,52.0
147130,856,11/14/2008,0.0,335,40.363541,-105.559933,True,2370.6003,52.0
147151,856,11/14/2008,0.0,290,40.3635,-105.559933,True,2370.2046,52.0
68441,881,11/15/2008,0.0,215,40.363491,-105.559933,True,2370.2046,52.0
68451,881,11/15/2008,0.0,275,40.363491,-105.559933,True,2370.2046,52.0
68468,881,11/16/2008,0.0,270,40.363575,-105.559933,True,2370.6003,52.0
68507,881,11/17/2008,0.0,45,40.363516,-105.559933,True,2370.2046,52.0
68513,881,11/17/2008,0.0,145,40.363458,-105.559933,True,2370.2046,52.0
68517,881,11/17/2008,0.0,330,40.363583,-105.559933,True,2370.6003,52.0
147305,856,11/18/2008,0.0,320,40.363566,-105.559933,True,2370.6003,52.0
147319,856,11/18/2008,0.0,310,40.36355,-105.559933,True,2370.6003,52.0
147341,856,11/18/2008,0.0,255,40.363483,-105.559933,True,2370.2046,52.0
68627,881,11/19/2008,0.0,200,40.36345,-105.559933,True,2370.2046,52.0
147358,856,11/19/2008,0.0,180,40.363558,-105.559933,True,2370.6003,52.0
147361,856,11/19/2008,0.0,350,40.363525,-105.559933,True,2370.6003,52.0
68673,881,11/20/2008,0.0,280,40.363525,-105.559933,True,2370.6003,52.0
68678,881,11/20/2008,0.0,210,40.363558,-105.559933,True,2370.6003,52.0
68692,881,11/20/2008,0.0,130,40.363491,-105.559933,True,2370.2046,52.0
147444,856,11/21/2008,0.0,165,40.363516,-105.559933,True,2370.2046,52.0
147448,856,11/21/2008,0.0,100,40.363416,-105.559933,True,2369.815,52.0
68784,881,11/22/2008,0.0,0,40.363475,-105.559933,True,2370.2046,52.0
147500,856,11/22/2008,0.0,295,40.363391,-105.559933,True,2369.815,52.0
147506,856,11/22/2008,0.0,345,40.363591,-105.559933,True,2370.6003,52.0
68791,881,11/23/2008,0.0,185,40.363491,-105.559933,True,2370.2046,52.0
68815,881,11/23/2008,0.0,320,40.363583,-105.559933,True,2370.6003,52.0
147540,856,11/23/2008,0.0,270,40.363516,-105.559933,True,2370.2046,52.0
68855,881,11/24/2008,0.0,135,40.36365,-105.559933,True,2371.6807,52.0
68874,881,11/24/2008,0.0,305,40.3638,-105.559933,True,2372.5212,52.0
68887,881,11/25/2008,0.0,155,40.363575,-105.559933,True,2370.6003,52.0
147671,856,11/25/2008,0.0,150,40.363366,-105.559933,True,2369.815,52.0
147675,856,11/25/2008,0.0,340,40.363491,-105.559933,True,2370.2046,52.0
